Date,Time,Count,Avg Speed [km/h],PH,PH Bool
17/09/2023,07:00 - 08:00,343,67,#N/A,
17/09/2023,08:00 - 09:00,243,66,#N/A,
17/09/2023,09:00 - 10:00,233,59,#N/A,
17/09/2023,10:00 - 11:00,219,57,#N/A,
17/09/2023,11:00 - 12:00,203,58,#N/A,
17/09/2023,12:00 - 13:00,282,57,#N/A,
17/09/2023,13:00 - 14:00,260,49,#N/A,
17/09/2023,14:00 - 15:00,224,41,#N/A,
17/09/2023,15:00 - 16:00,254,43,#N/A,
17/09/2023,16:00 - 17:00,173,41,#N/A,
17/09/2023,17:00 - 18:00,115,39,#N/A,
17/09/2023,18:00 - 19:00,137,40,#N/A,
17/09/2023,19:00 - 20:00,138,47,#N/A,
17/09/2023,20:00 - 21:00,98,59,#N/A,
17/09/2023,21:00 - 22:00,91,60,#N/A,
17/09/2023,22:00 - 23:00,95,61,#N/A,
17/09/2023,23:00 - 24:00,73,60,#N/A,
18/09/2023,00:00 - 01:00,48,64,#N/A,
18/09/2023,01:00 - 02:00,36,64,#N/A,
18/09/2023,02:00 - 03:00,26,60,#N/A,
18/09/2023,03:00 - 04:00,24,69,#N/A,
18/09/2023,04:00 - 05:00,43,72,#N/A,
18/09/2023,05:00 - 06:00,92,67,#N/A,
18/09/2023,06:00 - 07:00,190,66,#N/A,
18/09/2023,07:00 - 08:00,164,65,#N/A,
18/09/2023,08:00 - 09:00,207,63,#N/A,
18/09/2023,09:00 - 10:00,183,64,#N/A,
18/09/2023,10:00 - 11:00,204,59,#N/A,
18/09/2023,11:00 - 12:00,148,62,#N/A,
18/09/2023,12:00 - 13:00,144,65,#N/A,
18/09/2023,13:00 - 14:00,196,66,#N/A,
18/09/2023,14:00 - 15:00,146,68,#N/A,
18/09/2023,15:00 - 16:00,139,67,#N/A,
18/09/2023,16:00 - 17:00,156,67,#N/A,
18/09/2023,17:00 - 18:00,135,65,#N/A,
18/09/2023,18:00 - 19:00,131,66,#N/A,
18/09/2023,19:00 - 20:00,115,64,#N/A,
18/09/2023,20:00 - 21:00,109,58,#N/A,
18/09/2023,21:00 - 22:00,78,60,#N/A,
18/09/2023,22:00 - 23:00,89,62,#N/A,
18/09/2023,23:00 - 24:00,71,59,#N/A,
19/09/2023,00:00 - 01:00,36,65,#N/A,
19/09/2023,01:00 - 02:00,22,59,#N/A,
19/09/2023,02:00 - 03:00,18,66,#N/A,
19/09/2023,03:00 - 04:00,18,77,#N/A,
19/09/2023,04:00 - 05:00,47,65,#N/A,
19/09/2023,05:00 - 06:00,110,71,#N/A,
19/09/2023,06:00 - 07:00,139,66,#N/A,
19/09/2023,07:00 - 08:00,125,71,#N/A,
19/09/2023,08:00 - 09:00,165,62,#N/A,
19/09/2023,09:00 - 10:00,190,64,#N/A,
19/09/2023,10:00 - 11:00,194,61,#N/A,
19/09/2023,11:00 - 12:00,174,62,#N/A,
19/09/2023,12:00 - 13:00,166,63,#N/A,
19/09/2023,13:00 - 14:00,168,66,#N/A,
19/09/2023,14:00 - 15:00,163,65,#N/A,
19/09/2023,15:00 - 16:00,120,65,#N/A,
19/09/2023,16:00 - 17:00,153,68,#N/A,
19/09/2023,17:00 - 18:00,110,66,#N/A,
19/09/2023,18:00 - 19:00,146,68,#N/A,
19/09/2023,19:00 - 20:00,139,60,#N/A,
19/09/2023,20:00 - 21:00,133,63,#N/A,
19/09/2023,21:00 - 22:00,60,58,#N/A,
19/09/2023,22:00 - 23:00,207.6,,#N/A,
19/09/2023,23:00 - 24:00,207.6,,#N/A,
20/09/2023,00:00 - 01:00,207.6,,#N/A,
20/09/2023,01:00 - 02:00,207.6,,#N/A,
20/09/2023,02:00 - 03:00,207.6,,#N/A,
20/09/2023,03:00 - 04:00,207.6,,#N/A,
20/09/2023,04:00 - 05:00,207.6,,#N/A,
20/09/2023,05:00 - 06:00,207.6,,#N/A,
20/09/2023,06:00 - 07:00,207.6,,#N/A,
20/09/2023,07:00 - 08:00,207.6,,#N/A,
20/09/2023,08:00 - 09:00,207.6,,#N/A,
20/09/2023,09:00 - 10:00,207.6,,#N/A,
20/09/2023,10:00 - 11:00,207.6,,#N/A,
20/09/2023,11:00 - 12:00,207.6,,#N/A,
20/09/2023,12:00 - 13:00,207.6,,#N/A,
20/09/2023,13:00 - 14:00,207.6,,#N/A,
20/09/2023,14:00 - 15:00,207.6,,#N/A,
20/09/2023,15:00 - 16:00,207.6,,#N/A,
20/09/2023,16:00 - 17:00,207.6,,#N/A,
20/09/2023,17:00 - 18:00,207.6,,#N/A,
20/09/2023,18:00 - 19:00,207.6,,#N/A,
20/09/2023,19:00 - 20:00,207.6,,#N/A,
20/09/2023,20:00 - 21:00,207.6,,#N/A,
20/09/2023,21:00 - 22:00,207.6,,#N/A,
20/09/2023,22:00 - 23:00,207.6,,#N/A,
20/09/2023,23:00 - 24:00,207.6,,#N/A,
21/09/2023,00:00 - 01:00,207.6,,#N/A,1
21/09/2023,01:00 - 02:00,207.6,,#N/A,1
21/09/2023,02:00 - 03:00,207.6,,#N/A,1
21/09/2023,03:00 - 04:00,207.6,,#N/A,1
21/09/2023,04:00 - 05:00,207.6,,#N/A,1
21/09/2023,05:00 - 06:00,207.6,,#N/A,1
21/09/2023,06:00 - 07:00,207.6,,#N/A,1
21/09/2023,07:00 - 08:00,207.6,,#N/A,1
21/09/2023,08:00 - 09:00,207.6,,#N/A,1
21/09/2023,09:00 - 10:00,207.6,,#N/A,1
21/09/2023,10:00 - 11:00,207.6,,#N/A,1
21/09/2023,11:00 - 12:00,207.6,,#N/A,1
21/09/2023,12:00 - 13:00,207.6,,#N/A,1
21/09/2023,13:00 - 14:00,207.6,,#N/A,1
21/09/2023,14:00 - 15:00,207.6,,#N/A,1
21/09/2023,15:00 - 16:00,207.6,,#N/A,1
21/09/2023,16:00 - 17:00,207.6,,#N/A,1
21/09/2023,17:00 - 18:00,207.6,,#N/A,1
21/09/2023,18:00 - 19:00,207.6,,#N/A,1
21/09/2023,19:00 - 20:00,207.6,,#N/A,1
21/09/2023,20:00 - 21:00,207.6,,#N/A,1
21/09/2023,21:00 - 22:00,207.6,,#N/A,1
21/09/2023,22:00 - 23:00,207.6,,#N/A,1
21/09/2023,23:00 - 24:00,207.6,,#N/A,1
22/09/2023,00:00 - 01:00,207.6,,#N/A,
22/09/2023,01:00 - 02:00,207.6,,#N/A,
22/09/2023,02:00 - 03:00,207.6,,#N/A,
22/09/2023,03:00 - 04:00,207.6,,#N/A,
22/09/2023,04:00 - 05:00,207.6,,#N/A,
22/09/2023,05:00 - 06:00,207.6,,#N/A,
22/09/2023,06:00 - 07:00,207.6,,#N/A,
22/09/2023,07:00 - 08:00,207.6,,#N/A,
22/09/2023,08:00 - 09:00,207.6,,#N/A,
22/09/2023,09:00 - 10:00,207.6,,#N/A,
22/09/2023,10:00 - 11:00,207.6,,#N/A,
22/09/2023,11:00 - 12:00,207.6,,#N/A,
22/09/2023,12:00 - 13:00,207.6,,#N/A,
22/09/2023,13:00 - 14:00,207.6,,#N/A,
22/09/2023,14:00 - 15:00,207.6,,#N/A,
22/09/2023,15:00 - 16:00,207.6,,#N/A,
22/09/2023,16:00 - 17:00,207.6,,#N/A,
22/09/2023,17:00 - 18:00,207.6,,#N/A,
22/09/2023,18:00 - 19:00,207.6,,#N/A,
22/09/2023,19:00 - 20:00,207.6,,#N/A,
22/09/2023,20:00 - 21:00,207.6,,#N/A,
22/09/2023,21:00 - 22:00,207.6,,#N/A,
22/09/2023,22:00 - 23:00,207.6,,#N/A,
22/09/2023,23:00 - 24:00,207.6,,#N/A,
23/09/2023,00:00 - 01:00,207.6,,#N/A,
23/09/2023,01:00 - 02:00,207.6,,#N/A,
23/09/2023,02:00 - 03:00,207.6,,#N/A,
23/09/2023,03:00 - 04:00,207.6,,#N/A,
23/09/2023,04:00 - 05:00,207.6,,#N/A,
23/09/2023,05:00 - 06:00,207.6,,#N/A,
23/09/2023,06:00 - 07:00,207.6,,#N/A,
23/09/2023,07:00 - 08:00,207.6,,#N/A,
23/09/2023,08:00 - 09:00,207.6,,#N/A,
23/09/2023,09:00 - 10:00,207.6,,#N/A,
23/09/2023,10:00 - 11:00,207.6,,#N/A,
23/09/2023,11:00 - 12:00,207.6,,#N/A,
23/09/2023,12:00 - 13:00,207.6,,#N/A,
23/09/2023,13:00 - 14:00,207.6,,#N/A,
23/09/2023,14:00 - 15:00,207.6,,#N/A,
23/09/2023,15:00 - 16:00,207.6,,#N/A,
23/09/2023,16:00 - 17:00,207.6,,#N/A,
23/09/2023,17:00 - 18:00,207.6,,#N/A,
23/09/2023,18:00 - 19:00,207.6,,#N/A,
23/09/2023,19:00 - 20:00,207.6,,#N/A,
23/09/2023,20:00 - 21:00,207.6,,#N/A,
23/09/2023,21:00 - 22:00,207.6,,#N/A,
23/09/2023,22:00 - 23:00,207.6,,#N/A,
23/09/2023,23:00 - 24:00,207.6,,#N/A,
24/09/2023,00:00 - 01:00,207.6,,#N/A,
24/09/2023,01:00 - 02:00,207.6,,#N/A,
24/09/2023,02:00 - 03:00,207.6,,#N/A,
24/09/2023,03:00 - 04:00,207.6,,#N/A,
24/09/2023,04:00 - 05:00,207.6,,#N/A,
24/09/2023,05:00 - 06:00,207.6,,#N/A,
24/09/2023,06:00 - 07:00,207.6,,#N/A,
24/09/2023,07:00 - 08:00,207.6,,#N/A,
24/09/2023,08:00 - 09:00,207.6,,#N/A,
24/09/2023,09:00 - 10:00,207.6,,#N/A,
24/09/2023,10:00 - 11:00,207.6,,#N/A,
24/09/2023,11:00 - 12:00,207.6,,#N/A,
24/09/2023,12:00 - 13:00,207.6,,#N/A,
24/09/2023,13:00 - 14:00,207.6,,#N/A,
24/09/2023,14:00 - 15:00,207.6,,#N/A,
24/09/2023,15:00 - 16:00,207.6,,#N/A,
24/09/2023,16:00 - 17:00,207.6,,#N/A,
24/09/2023,17:00 - 18:00,207.6,,#N/A,
24/09/2023,18:00 - 19:00,207.6,,#N/A,
24/09/2023,19:00 - 20:00,207.6,,#N/A,
24/09/2023,20:00 - 21:00,207.6,,#N/A,
24/09/2023,21:00 - 22:00,207.6,,#N/A,
24/09/2023,22:00 - 23:00,207.6,,#N/A,
24/09/2023,23:00 - 24:00,207.6,,#N/A,
25/09/2023,00:00 - 01:00,207.6,,#N/A,
25/09/2023,01:00 - 02:00,207.6,,#N/A,
25/09/2023,02:00 - 03:00,207.6,,#N/A,
25/09/2023,03:00 - 04:00,207.6,,#N/A,
25/09/2023,04:00 - 05:00,207.6,,#N/A,
25/09/2023,05:00 - 06:00,207.6,,#N/A,
25/09/2023,06:00 - 07:00,207.6,,#N/A,
25/09/2023,07:00 - 08:00,207.6,,#N/A,
25/09/2023,08:00 - 09:00,207.6,,#N/A,
25/09/2023,09:00 - 10:00,207.6,,#N/A,
25/09/2023,10:00 - 11:00,207.6,,#N/A,
25/09/2023,11:00 - 12:00,207.6,,#N/A,
25/09/2023,12:00 - 13:00,207.6,,#N/A,
25/09/2023,13:00 - 14:00,207.6,,#N/A,
25/09/2023,14:00 - 15:00,207.6,,#N/A,
25/09/2023,15:00 - 16:00,207.6,,#N/A,
25/09/2023,16:00 - 17:00,207.6,,#N/A,
25/09/2023,17:00 - 18:00,207.6,,#N/A,
25/09/2023,18:00 - 19:00,207.6,,#N/A,
25/09/2023,19:00 - 20:00,207.6,,#N/A,
25/09/2023,20:00 - 21:00,207.6,,#N/A,
25/09/2023,21:00 - 22:00,207.6,,#N/A,
25/09/2023,22:00 - 23:00,207.6,,#N/A,
25/09/2023,23:00 - 24:00,207.6,,#N/A,
26/09/2023,00:00 - 01:00,5,56,#N/A,
26/09/2023,01:00 - 02:00,8,57,#N/A,
26/09/2023,02:00 - 03:00,9,86,#N/A,
26/09/2023,03:00 - 04:00,18,65,#N/A,
26/09/2023,04:00 - 05:00,30,60,#N/A,
26/09/2023,05:00 - 06:00,95,60,#N/A,
26/09/2023,06:00 - 07:00,266,62,#N/A,
26/09/2023,07:00 - 08:00,365,65,#N/A,
26/09/2023,08:00 - 09:00,369,62,#N/A,
26/09/2023,09:00 - 10:00,472,61,#N/A,
26/09/2023,10:00 - 11:00,507,60,#N/A,
26/09/2023,11:00 - 12:00,504,60,#N/A,
26/09/2023,12:00 - 13:00,460,61,#N/A,
26/09/2023,13:00 - 14:00,402,67,#N/A,
26/09/2023,14:00 - 15:00,369,65,#N/A,
26/09/2023,15:00 - 16:00,390,63,#N/A,
26/09/2023,16:00 - 17:00,430,66,#N/A,
26/09/2023,17:00 - 18:00,425,66,#N/A,
26/09/2023,18:00 - 19:00,366,67,#N/A,
26/09/2023,19:00 - 20:00,266,64,#N/A,
26/09/2023,20:00 - 21:00,135,58,#N/A,
26/09/2023,21:00 - 22:00,86,55,#N/A,
26/09/2023,22:00 - 23:00,78,59,#N/A,
26/09/2023,23:00 - 24:00,54,66,#N/A,
27/09/2023,00:00 - 01:00,34,63,#N/A,
27/09/2023,01:00 - 02:00,12,60,#N/A,
27/09/2023,02:00 - 03:00,12,61,#N/A,
27/09/2023,03:00 - 04:00,21,79,#N/A,
27/09/2023,04:00 - 05:00,56,61,#N/A,
27/09/2023,05:00 - 06:00,90,66,#N/A,
27/09/2023,06:00 - 07:00,266,67,#N/A,
27/09/2023,07:00 - 08:00,331,65,#N/A,
27/09/2023,08:00 - 09:00,372,66,#N/A,
27/09/2023,09:00 - 10:00,433,62,#N/A,
27/09/2023,10:00 - 11:00,419,58,#N/A,
27/09/2023,11:00 - 12:00,371,61,#N/A,
27/09/2023,12:00 - 13:00,401,61,#N/A,
27/09/2023,13:00 - 14:00,380,64,#N/A,
27/09/2023,14:00 - 15:00,311,65,#N/A,
27/09/2023,15:00 - 16:00,355,66,#N/A,
27/09/2023,16:00 - 17:00,368,65,#N/A,
27/09/2023,17:00 - 18:00,367,65,#N/A,
27/09/2023,18:00 - 19:00,345,65,#N/A,
27/09/2023,19:00 - 20:00,288,64,#N/A,
27/09/2023,20:00 - 21:00,158,64,#N/A,
27/09/2023,21:00 - 22:00,125,61,#N/A,
27/09/2023,22:00 - 23:00,120,61,#N/A,
27/09/2023,23:00 - 24:00,84,67,#N/A,
28/09/2023,00:00 - 01:00,48,61,#N/A,
28/09/2023,01:00 - 02:00,34,73,#N/A,
28/09/2023,02:00 - 03:00,29,62,#N/A,
28/09/2023,03:00 - 04:00,19,63,#N/A,
28/09/2023,04:00 - 05:00,42,57,#N/A,
28/09/2023,05:00 - 06:00,91,67,#N/A,
28/09/2023,06:00 - 07:00,252,63,#N/A,
28/09/2023,07:00 - 08:00,344,69,#N/A,
28/09/2023,08:00 - 09:00,442,64,#N/A,
28/09/2023,09:00 - 10:00,457,63,#N/A,
28/09/2023,10:00 - 11:00,481,58,#N/A,
28/09/2023,11:00 - 12:00,433,62,#N/A,
28/09/2023,12:00 - 13:00,350,64,#N/A,
28/09/2023,13:00 - 14:00,389,65,#N/A,
28/09/2023,14:00 - 15:00,357,64,#N/A,
28/09/2023,15:00 - 16:00,364,65,#N/A,
28/09/2023,16:00 - 17:00,481,66,#N/A,
28/09/2023,17:00 - 18:00,450,66,#N/A,
28/09/2023,18:00 - 19:00,422,66,#N/A,
28/09/2023,19:00 - 20:00,290,61,#N/A,
28/09/2023,20:00 - 21:00,211,63,#N/A,
28/09/2023,21:00 - 22:00,120,63,#N/A,
28/09/2023,22:00 - 23:00,102,62,#N/A,
28/09/2023,23:00 - 24:00,63,67,#N/A,
29/09/2023,00:00 - 01:00,42,65,#N/A,
29/09/2023,01:00 - 02:00,22,71,#N/A,
29/09/2023,02:00 - 03:00,20,74,#N/A,
29/09/2023,03:00 - 04:00,29,62,#N/A,
29/09/2023,04:00 - 05:00,45,62,#N/A,
29/09/2023,05:00 - 06:00,112,66,#N/A,
29/09/2023,06:00 - 07:00,305,63,#N/A,
29/09/2023,07:00 - 08:00,392,66,#N/A,
29/09/2023,08:00 - 09:00,517,63,#N/A,
29/09/2023,09:00 - 10:00,561,62,#N/A,
29/09/2023,10:00 - 11:00,541,59,#N/A,
29/09/2023,11:00 - 12:00,506,61,#N/A,
29/09/2023,12:00 - 13:00,458,62,#N/A,
29/09/2023,13:00 - 14:00,476,61,#N/A,
29/09/2023,14:00 - 15:00,467,66,#N/A,
29/09/2023,15:00 - 16:00,513,67,#N/A,
29/09/2023,16:00 - 17:00,517,65,#N/A,
29/09/2023,17:00 - 18:00,480,64,#N/A,
29/09/2023,18:00 - 19:00,477,68,#N/A,
29/09/2023,19:00 - 20:00,439,60,#N/A,
29/09/2023,20:00 - 21:00,317,62,#N/A,
29/09/2023,21:00 - 22:00,203,61,#N/A,
29/09/2023,22:00 - 23:00,147,59,#N/A,
29/09/2023,23:00 - 24:00,145,62,#N/A,
30/09/2023,00:00 - 01:00,78,63,#N/A,
30/09/2023,01:00 - 02:00,36,62,#N/A,
30/09/2023,02:00 - 03:00,39,66,#N/A,
30/09/2023,03:00 - 04:00,25,64,#N/A,
30/09/2023,04:00 - 05:00,30,80,#N/A,
30/09/2023,05:00 - 06:00,86,63,#N/A,
30/09/2023,06:00 - 07:00,232,65,#N/A,
30/09/2023,07:00 - 08:00,406,67,#N/A,
30/09/2023,08:00 - 09:00,506,65,#N/A,
30/09/2023,09:00 - 10:00,585,62,#N/A,
30/09/2023,10:00 - 11:00,414,61,#N/A,
30/09/2023,11:00 - 12:00,337,60,#N/A,
30/09/2023,12:00 - 13:00,347,65,#N/A,
30/09/2023,13:00 - 14:00,456,62,#N/A,
30/09/2023,14:00 - 15:00,377,64,#N/A,
30/09/2023,15:00 - 16:00,311,64,#N/A,
30/09/2023,16:00 - 17:00,264,68,#N/A,
30/09/2023,17:00 - 18:00,239,66,#N/A,
30/09/2023,18:00 - 19:00,254,64,#N/A,
30/09/2023,19:00 - 20:00,292,60,#N/A,
30/09/2023,20:00 - 21:00,214,63,#N/A,
30/09/2023,21:00 - 22:00,182,59,#N/A,
30/09/2023,22:00 - 23:00,136,58,#N/A,
30/09/2023,23:00 - 24:00,112,63,#N/A,
01/10/2023,00:00 - 01:00,68,65,#N/A,
01/10/2023,01:00 - 02:00,58,66,#N/A,
01/10/2023,02:00 - 03:00,37,68,#N/A,
01/10/2023,03:00 - 04:00,32,63,#N/A,
01/10/2023,04:00 - 05:00,37,63,#N/A,
01/10/2023,05:00 - 06:00,85,63,#N/A,
01/10/2023,06:00 - 07:00,183,67,#N/A,
01/10/2023,07:00 - 08:00,361,69,#N/A,
01/10/2023,08:00 - 09:00,284,65,#N/A,
01/10/2023,09:00 - 10:00,225,65,#N/A,
01/10/2023,10:00 - 11:00,245,62,#N/A,
01/10/2023,11:00 - 12:00,184,58,#N/A,
01/10/2023,12:00 - 13:00,206,63,#N/A,
01/10/2023,13:00 - 14:00,171,66,#N/A,
01/10/2023,14:00 - 15:00,186,63,#N/A,
01/10/2023,15:00 - 16:00,157,59,#N/A,
01/10/2023,16:00 - 17:00,142,63,#N/A,
01/10/2023,17:00 - 18:00,107,64,#N/A,
01/10/2023,18:00 - 19:00,131,62,#N/A,
01/10/2023,19:00 - 20:00,115,63,#N/A,
01/10/2023,20:00 - 21:00,103,64,#N/A,
01/10/2023,21:00 - 22:00,131,60,#N/A,
01/10/2023,22:00 - 23:00,81,60,#N/A,
01/10/2023,23:00 - 24:00,64,64,#N/A,
02/10/2023,00:00 - 01:00,42,62,#N/A,
02/10/2023,01:00 - 02:00,20,63,#N/A,
02/10/2023,02:00 - 03:00,18,66,#N/A,
02/10/2023,03:00 - 04:00,31,65,#N/A,
02/10/2023,04:00 - 05:00,44,66,#N/A,
02/10/2023,05:00 - 06:00,76,66,#N/A,
02/10/2023,06:00 - 07:00,162,63,#N/A,
02/10/2023,07:00 - 08:00,190,66,#N/A,
02/10/2023,08:00 - 09:00,184,65,#N/A,
02/10/2023,09:00 - 10:00,210,64,#N/A,
02/10/2023,10:00 - 11:00,227,62,#N/A,
02/10/2023,11:00 - 12:00,147,59,#N/A,
02/10/2023,12:00 - 13:00,134,65,#N/A,
02/10/2023,13:00 - 14:00,187,68,#N/A,
02/10/2023,14:00 - 15:00,107,70,#N/A,
02/10/2023,15:00 - 16:00,181,70,#N/A,
02/10/2023,16:00 - 17:00,159,66,#N/A,
02/10/2023,17:00 - 18:00,97,72,#N/A,
02/10/2023,18:00 - 19:00,124,68,#N/A,
02/10/2023,19:00 - 20:00,131,64,#N/A,
02/10/2023,20:00 - 21:00,117,63,#N/A,
02/10/2023,21:00 - 22:00,92,57,#N/A,
02/10/2023,22:00 - 23:00,60,60,#N/A,
02/10/2023,23:00 - 24:00,65,64,#N/A,
03/10/2023,00:00 - 01:00,34,58,#N/A,
03/10/2023,01:00 - 02:00,17,71,#N/A,
03/10/2023,02:00 - 03:00,10,62,#N/A,
03/10/2023,03:00 - 04:00,31,63,#N/A,
03/10/2023,04:00 - 05:00,46,58,#N/A,
03/10/2023,05:00 - 06:00,72,70,#N/A,
03/10/2023,06:00 - 07:00,153,64,#N/A,
03/10/2023,07:00 - 08:00,131,67,#N/A,
03/10/2023,08:00 - 09:00,161,64,#N/A,
03/10/2023,09:00 - 10:00,171,67,#N/A,
03/10/2023,10:00 - 11:00,151,61,#N/A,
03/10/2023,11:00 - 12:00,146,59,#N/A,
03/10/2023,12:00 - 13:00,125,61,#N/A,
03/10/2023,13:00 - 14:00,147,65,#N/A,
03/10/2023,14:00 - 15:00,110,68,#N/A,
03/10/2023,15:00 - 16:00,150,64,#N/A,
03/10/2023,16:00 - 17:00,159,67,#N/A,
03/10/2023,17:00 - 18:00,134,69,#N/A,
03/10/2023,18:00 - 19:00,131,68,#N/A,
03/10/2023,19:00 - 20:00,110,61,#N/A,
03/10/2023,20:00 - 21:00,126,65,#N/A,
03/10/2023,21:00 - 22:00,89,62,#N/A,
03/10/2023,22:00 - 23:00,80,61,#N/A,
03/10/2023,23:00 - 24:00,57,65,#N/A,
04/10/2023,00:00 - 01:00,45,63,#N/A,
04/10/2023,01:00 - 02:00,19,61,#N/A,
04/10/2023,02:00 - 03:00,14,66,#N/A,
04/10/2023,03:00 - 04:00,18,60,#N/A,
04/10/2023,04:00 - 05:00,46,61,#N/A,
04/10/2023,05:00 - 06:00,85,62,#N/A,
04/10/2023,06:00 - 07:00,161,63,#N/A,
04/10/2023,07:00 - 08:00,45,68,#N/A,
04/10/2023,08:00 - 09:00,207.6,,#N/A,
04/10/2023,09:00 - 10:00,207.6,,#N/A,
04/10/2023,10:00 - 11:00,207.6,,#N/A,
04/10/2023,11:00 - 12:00,207.6,,#N/A,
04/10/2023,12:00 - 13:00,207.6,,#N/A,
04/10/2023,13:00 - 14:00,207.6,,#N/A,
04/10/2023,14:00 - 15:00,207.6,,#N/A,
04/10/2023,15:00 - 16:00,207.6,,#N/A,
04/10/2023,16:00 - 17:00,207.6,,#N/A,
04/10/2023,17:00 - 18:00,207.6,,#N/A,
04/10/2023,18:00 - 19:00,207.6,,#N/A,
04/10/2023,19:00 - 20:00,207.6,,#N/A,
04/10/2023,20:00 - 21:00,207.6,,#N/A,
04/10/2023,21:00 - 22:00,207.6,,#N/A,
04/10/2023,22:00 - 23:00,207.6,,#N/A,
04/10/2023,23:00 - 24:00,207.6,,#N/A,
05/10/2023,00:00 - 01:00,207.6,,#N/A,
05/10/2023,01:00 - 02:00,207.6,,#N/A,
05/10/2023,02:00 - 03:00,207.6,,#N/A,
05/10/2023,03:00 - 04:00,207.6,,#N/A,
05/10/2023,04:00 - 05:00,207.6,,#N/A,
05/10/2023,05:00 - 06:00,207.6,,#N/A,
05/10/2023,06:00 - 07:00,207.6,,#N/A,
05/10/2023,07:00 - 08:00,207.6,,#N/A,
05/10/2023,08:00 - 09:00,207.6,,#N/A,
05/10/2023,09:00 - 10:00,207.6,,#N/A,
05/10/2023,10:00 - 11:00,207.6,,#N/A,
05/10/2023,11:00 - 12:00,207.6,,#N/A,
05/10/2023,12:00 - 13:00,207.6,,#N/A,
05/10/2023,13:00 - 14:00,207.6,,#N/A,
05/10/2023,14:00 - 15:00,207.6,,#N/A,
05/10/2023,15:00 - 16:00,207.6,,#N/A,
05/10/2023,16:00 - 17:00,207.6,,#N/A,
05/10/2023,17:00 - 18:00,207.6,,#N/A,
05/10/2023,18:00 - 19:00,207.6,,#N/A,
05/10/2023,19:00 - 20:00,207.6,,#N/A,
05/10/2023,20:00 - 21:00,207.6,,#N/A,
05/10/2023,21:00 - 22:00,207.6,,#N/A,
05/10/2023,22:00 - 23:00,207.6,,#N/A,
05/10/2023,23:00 - 24:00,207.6,,#N/A,
06/10/2023,00:00 - 01:00,207.6,,#N/A,
06/10/2023,01:00 - 02:00,207.6,,#N/A,
06/10/2023,02:00 - 03:00,207.6,,#N/A,
06/10/2023,03:00 - 04:00,207.6,,#N/A,
06/10/2023,04:00 - 05:00,207.6,,#N/A,
06/10/2023,05:00 - 06:00,207.6,,#N/A,
06/10/2023,06:00 - 07:00,207.6,,#N/A,
06/10/2023,07:00 - 08:00,207.6,,#N/A,
06/10/2023,08:00 - 09:00,207.6,,#N/A,
06/10/2023,09:00 - 10:00,207.6,,#N/A,
06/10/2023,10:00 - 11:00,207.6,,#N/A,
06/10/2023,11:00 - 12:00,207.6,,#N/A,
06/10/2023,12:00 - 13:00,207.6,,#N/A,
06/10/2023,13:00 - 14:00,207.6,,#N/A,
06/10/2023,14:00 - 15:00,207.6,,#N/A,
06/10/2023,15:00 - 16:00,207.6,,#N/A,
06/10/2023,16:00 - 17:00,207.6,,#N/A,
06/10/2023,17:00 - 18:00,207.6,,#N/A,
06/10/2023,18:00 - 19:00,207.6,,#N/A,
06/10/2023,19:00 - 20:00,207.6,,#N/A,
06/10/2023,20:00 - 21:00,207.6,,#N/A,
06/10/2023,21:00 - 22:00,207.6,,#N/A,
06/10/2023,22:00 - 23:00,207.6,,#N/A,
06/10/2023,23:00 - 24:00,207.6,,#N/A,
07/10/2023,00:00 - 01:00,207.6,,#N/A,
07/10/2023,01:00 - 02:00,207.6,,#N/A,
07/10/2023,02:00 - 03:00,207.6,,#N/A,
07/10/2023,03:00 - 04:00,207.6,,#N/A,
07/10/2023,04:00 - 05:00,207.6,,#N/A,
07/10/2023,05:00 - 06:00,207.6,,#N/A,
07/10/2023,06:00 - 07:00,207.6,,#N/A,
07/10/2023,07:00 - 08:00,207.6,,#N/A,
07/10/2023,08:00 - 09:00,207.6,,#N/A,
07/10/2023,09:00 - 10:00,207.6,,#N/A,
07/10/2023,10:00 - 11:00,207.6,,#N/A,
07/10/2023,11:00 - 12:00,207.6,,#N/A,
07/10/2023,12:00 - 13:00,207.6,,#N/A,
07/10/2023,13:00 - 14:00,207.6,,#N/A,
07/10/2023,14:00 - 15:00,207.6,,#N/A,
07/10/2023,15:00 - 16:00,207.6,,#N/A,
07/10/2023,16:00 - 17:00,207.6,,#N/A,
07/10/2023,17:00 - 18:00,92,61,#N/A,
07/10/2023,18:00 - 19:00,486,62,#N/A,
07/10/2023,19:00 - 20:00,186,58,#N/A,
07/10/2023,20:00 - 21:00,291,57,#N/A,
07/10/2023,21:00 - 22:00,186,59,#N/A,
07/10/2023,22:00 - 23:00,144,58,#N/A,
07/10/2023,23:00 - 24:00,171,62,#N/A,
08/10/2023,00:00 - 01:00,118,65,#N/A,
08/10/2023,01:00 - 02:00,64,63,#N/A,
08/10/2023,02:00 - 03:00,40,63,#N/A,
08/10/2023,03:00 - 04:00,39,68,#N/A,
08/10/2023,04:00 - 05:00,49,63,#N/A,
08/10/2023,05:00 - 06:00,75,55,#N/A,
08/10/2023,06:00 - 07:00,193,61,#N/A,
08/10/2023,07:00 - 08:00,431,66,#N/A,
08/10/2023,08:00 - 09:00,638,60,#N/A,
08/10/2023,09:00 - 10:00,779,59,#N/A,
08/10/2023,10:00 - 11:00,881,57,#N/A,
