DateTime,vehicle_count_per_hour,average_speed_per_hour,PH Bool,Day,Time
20/08/2023 01:00,104,84,0,20/08/2023,01:00:00
20/08/2023 02:00,58,81,0,20/08/2023,02:00:00
20/08/2023 03:00,39,77,0,20/08/2023,03:00:00
20/08/2023 04:00,47,83,0,20/08/2023,04:00:00
20/08/2023 05:00,84,76,0,20/08/2023,05:00:00
20/08/2023 06:00,244,78,0,20/08/2023,06:00:00
20/08/2023 07:00,536,79,0,20/08/2023,07:00:00
20/08/2023 08:00,845,75,0,20/08/2023,08:00:00
20/08/2023 09:00,946,72,0,20/08/2023,09:00:00
20/08/2023 10:00,892,65,0,20/08/2023,10:00:00
20/08/2023 11:00,805,64,0,20/08/2023,11:00:00
20/08/2023 12:00,659,69,0,20/08/2023,12:00:00
20/08/2023 13:00,595,43,0,20/08/2023,13:00:00
20/08/2023 14:00,516,45,0,20/08/2023,14:00:00
20/08/2023 15:00,471,41,0,20/08/2023,15:00:00
20/08/2023 16:00,484,36,0,20/08/2023,16:00:00
20/08/2023 17:00,444,29,0,20/08/2023,17:00:00
20/08/2023 18:00,479,28,0,20/08/2023,18:00:00
20/08/2023 19:00,391,41,0,20/08/2023,19:00:00
20/08/2023 20:00,237,66,0,20/08/2023,20:00:00
20/08/2023 21:00,167,91,0,20/08/2023,21:00:00
20/08/2023 22:00,159,94,0,20/08/2023,22:00:00
20/08/2023 23:00,104,97,0,20/08/2023,23:00:00
21/08/2023 00:00,83,98,0,21/08/2023,00:00:00
21/08/2023 01:00,31,96,0,21/08/2023,01:00:00
21/08/2023 02:00,29,102,0,21/08/2023,02:00:00
21/08/2023 03:00,33,92,0,21/08/2023,03:00:00
21/08/2023 04:00,45,98,0,21/08/2023,04:00:00
21/08/2023 05:00,115,98,0,21/08/2023,05:00:00
21/08/2023 06:00,202,92,0,21/08/2023,06:00:00
21/08/2023 07:00,323,91,0,21/08/2023,07:00:00
21/08/2023 08:00,414,89,0,21/08/2023,08:00:00
21/08/2023 09:00,500,92,0,21/08/2023,09:00:00
21/08/2023 10:00,508,88,0,21/08/2023,10:00:00
21/08/2023 11:00,525,89,0,21/08/2023,11:00:00
21/08/2023 12:00,448,88,0,21/08/2023,12:00:00
21/08/2023 13:00,358,96,0,21/08/2023,13:00:00
21/08/2023 14:00,352,96,0,21/08/2023,14:00:00
21/08/2023 15:00,325,97,0,21/08/2023,15:00:00
21/08/2023 16:00,383,102,0,21/08/2023,16:00:00
21/08/2023 17:00,349,98,0,21/08/2023,17:00:00
21/08/2023 18:00,330,101,0,21/08/2023,18:00:00
21/08/2023 19:00,321,99,0,21/08/2023,19:00:00
21/08/2023 20:00,210,96,0,21/08/2023,20:00:00
21/08/2023 21:00,129,93,0,21/08/2023,21:00:00
21/08/2023 22:00,106,99,0,21/08/2023,22:00:00
21/08/2023 23:00,92,94,0,21/08/2023,23:00:00
22/08/2023 00:00,64,99,0,22/08/2023,00:00:00
22/08/2023 01:00,34,94,0,22/08/2023,01:00:00
22/08/2023 02:00,11,86,0,22/08/2023,02:00:00
22/08/2023 03:00,26,101,0,22/08/2023,03:00:00
22/08/2023 04:00,39,102,0,22/08/2023,04:00:00
22/08/2023 05:00,103,96,0,22/08/2023,05:00:00
22/08/2023 06:00,126,100,0,22/08/2023,06:00:00
22/08/2023 07:00,106,103,0,22/08/2023,07:00:00
22/08/2023 08:00,,,0,22/08/2023,08:00:00
22/08/2023 09:00,,,0,22/08/2023,09:00:00
22/08/2023 10:00,,,0,22/08/2023,10:00:00
22/08/2023 11:00,,,0,22/08/2023,11:00:00
22/08/2023 12:00,,,0,22/08/2023,12:00:00
22/08/2023 13:00,,,0,22/08/2023,13:00:00
22/08/2023 14:00,,,0,22/08/2023,14:00:00
22/08/2023 15:00,,,0,22/08/2023,15:00:00
22/08/2023 16:00,,,0,22/08/2023,16:00:00
22/08/2023 17:00,,,0,22/08/2023,17:00:00
22/08/2023 18:00,,,0,22/08/2023,18:00:00
22/08/2023 19:00,,,0,22/08/2023,19:00:00
22/08/2023 20:00,,,0,22/08/2023,20:00:00
22/08/2023 21:00,,,0,22/08/2023,21:00:00
22/08/2023 22:00,,,0,22/08/2023,22:00:00
22/08/2023 23:00,,,0,22/08/2023,23:00:00
23/08/2023 00:00,,,0,23/08/2023,00:00:00
23/08/2023 01:00,,,0,23/08/2023,01:00:00
23/08/2023 02:00,,,0,23/08/2023,02:00:00
23/08/2023 03:00,,,0,23/08/2023,03:00:00
23/08/2023 04:00,,,0,23/08/2023,04:00:00
23/08/2023 05:00,,,0,23/08/2023,05:00:00
23/08/2023 06:00,,,0,23/08/2023,06:00:00
23/08/2023 07:00,,,0,23/08/2023,07:00:00
23/08/2023 08:00,,,0,23/08/2023,08:00:00
23/08/2023 09:00,,,0,23/08/2023,09:00:00
23/08/2023 10:00,,,0,23/08/2023,10:00:00
23/08/2023 11:00,,,0,23/08/2023,11:00:00
23/08/2023 12:00,,,0,23/08/2023,12:00:00
23/08/2023 13:00,,,0,23/08/2023,13:00:00
23/08/2023 14:00,,,0,23/08/2023,14:00:00
23/08/2023 15:00,,,0,23/08/2023,15:00:00
23/08/2023 16:00,,,0,23/08/2023,16:00:00
23/08/2023 17:00,,,0,23/08/2023,17:00:00
23/08/2023 18:00,,,0,23/08/2023,18:00:00
23/08/2023 19:00,,,0,23/08/2023,19:00:00
23/08/2023 20:00,,,0,23/08/2023,20:00:00
23/08/2023 21:00,,,0,23/08/2023,21:00:00
23/08/2023 22:00,,,0,23/08/2023,22:00:00
23/08/2023 23:00,,,0,23/08/2023,23:00:00
24/08/2023 00:00,,,0,24/08/2023,00:00:00
24/08/2023 01:00,,,0,24/08/2023,01:00:00
24/08/2023 02:00,,,0,24/08/2023,02:00:00
24/08/2023 03:00,,,0,24/08/2023,03:00:00
24/08/2023 04:00,,,0,24/08/2023,04:00:00
24/08/2023 05:00,,,0,24/08/2023,05:00:00
24/08/2023 06:00,,,0,24/08/2023,06:00:00
24/08/2023 07:00,,,0,24/08/2023,07:00:00
24/08/2023 08:00,,,0,24/08/2023,08:00:00
24/08/2023 09:00,,,0,24/08/2023,09:00:00
24/08/2023 10:00,,,0,24/08/2023,10:00:00
24/08/2023 11:00,,,0,24/08/2023,11:00:00
24/08/2023 12:00,,,0,24/08/2023,12:00:00
24/08/2023 13:00,,,0,24/08/2023,13:00:00
24/08/2023 14:00,,,0,24/08/2023,14:00:00
24/08/2023 15:00,,,0,24/08/2023,15:00:00
24/08/2023 16:00,,,0,24/08/2023,16:00:00
24/08/2023 17:00,,,0,24/08/2023,17:00:00
24/08/2023 18:00,,,0,24/08/2023,18:00:00
24/08/2023 19:00,,,0,24/08/2023,19:00:00
24/08/2023 20:00,,,0,24/08/2023,20:00:00
24/08/2023 21:00,,,0,24/08/2023,21:00:00
24/08/2023 22:00,,,0,24/08/2023,22:00:00
24/08/2023 23:00,,,0,24/08/2023,23:00:00
25/08/2023 00:00,,,0,25/08/2023,00:00:00
25/08/2023 01:00,,,0,25/08/2023,01:00:00
25/08/2023 02:00,,,0,25/08/2023,02:00:00
25/08/2023 03:00,35,94,0,25/08/2023,03:00:00
25/08/2023 04:00,59,94,0,25/08/2023,04:00:00
25/08/2023 05:00,121,101,0,25/08/2023,05:00:00
25/08/2023 06:00,283,106,0,25/08/2023,06:00:00
25/08/2023 07:00,447,96,0,25/08/2023,07:00:00
25/08/2023 08:00,615,93,0,25/08/2023,08:00:00
25/08/2023 09:00,832,77,0,25/08/2023,09:00:00
25/08/2023 10:00,782,90,0,25/08/2023,10:00:00
25/08/2023 11:00,787,90,0,25/08/2023,11:00:00
25/08/2023 12:00,703,89,0,25/08/2023,12:00:00
25/08/2023 13:00,643,97,0,25/08/2023,13:00:00
25/08/2023 14:00,714,102,0,25/08/2023,14:00:00
25/08/2023 15:00,670,103,0,25/08/2023,15:00:00
25/08/2023 16:00,683,99,0,25/08/2023,16:00:00
25/08/2023 17:00,840,95,0,25/08/2023,17:00:00
25/08/2023 18:00,849,98,0,25/08/2023,18:00:00
25/08/2023 19:00,787,95,0,25/08/2023,19:00:00
25/08/2023 20:00,495,92,0,25/08/2023,20:00:00
25/08/2023 21:00,289,94,0,25/08/2023,21:00:00
25/08/2023 22:00,189,97,0,25/08/2023,22:00:00
25/08/2023 23:00,163,99,0,25/08/2023,23:00:00
26/08/2023 00:00,95,95,0,26/08/2023,00:00:00
26/08/2023 01:00,75,101,0,26/08/2023,01:00:00
26/08/2023 02:00,30,96,0,26/08/2023,02:00:00
26/08/2023 03:00,32,99,0,26/08/2023,03:00:00
26/08/2023 04:00,25,96,0,26/08/2023,04:00:00
26/08/2023 05:00,92,95,0,26/08/2023,05:00:00
26/08/2023 06:00,294,103,0,26/08/2023,06:00:00
26/08/2023 07:00,466,100,0,26/08/2023,07:00:00
26/08/2023 08:00,697,102,0,26/08/2023,08:00:00
26/08/2023 09:00,916,97,0,26/08/2023,09:00:00
26/08/2023 10:00,992,92,0,26/08/2023,10:00:00
26/08/2023 11:00,864,94,0,26/08/2023,11:00:00
26/08/2023 12:00,627,97,0,26/08/2023,12:00:00
26/08/2023 13:00,594,99,0,26/08/2023,13:00:00
26/08/2023 14:00,740,100,0,26/08/2023,14:00:00
26/08/2023 15:00,615,92,0,26/08/2023,15:00:00
26/08/2023 16:00,618,94,0,26/08/2023,16:00:00
26/08/2023 17:00,604,91,0,26/08/2023,17:00:00
26/08/2023 18:00,635,91,0,26/08/2023,18:00:00
26/08/2023 19:00,602,93,0,26/08/2023,19:00:00
26/08/2023 20:00,446,94,0,26/08/2023,20:00:00
26/08/2023 21:00,251,88,0,26/08/2023,21:00:00
26/08/2023 22:00,186,90,0,26/08/2023,22:00:00
26/08/2023 23:00,184,98,0,26/08/2023,23:00:00
27/08/2023 00:00,129,95,0,27/08/2023,00:00:00
27/08/2023 01:00,78,88,0,27/08/2023,01:00:00
27/08/2023 02:00,38,102,0,27/08/2023,02:00:00
27/08/2023 03:00,49,96,0,27/08/2023,03:00:00
27/08/2023 04:00,35,96,0,27/08/2023,04:00:00
27/08/2023 05:00,55,95,0,27/08/2023,05:00:00
27/08/2023 06:00,229,107,0,27/08/2023,06:00:00
27/08/2023 07:00,387,100,0,27/08/2023,07:00:00
27/08/2023 08:00,244,97,0,27/08/2023,08:00:00
27/08/2023 09:00,229,87,0,27/08/2023,09:00:00
27/08/2023 10:00,257,86,0,27/08/2023,10:00:00
27/08/2023 11:00,183,81,0,27/08/2023,11:00:00
27/08/2023 12:00,201,87,0,27/08/2023,12:00:00
27/08/2023 13:00,257,70,0,27/08/2023,13:00:00
27/08/2023 14:00,359,60,0,27/08/2023,14:00:00
27/08/2023 15:00,588,58,0,27/08/2023,15:00:00
27/08/2023 16:00,616,52,0,27/08/2023,16:00:00
27/08/2023 17:00,768,31,0,27/08/2023,17:00:00
27/08/2023 18:00,651,46,0,27/08/2023,18:00:00
27/08/2023 19:00,548,57,0,27/08/2023,19:00:00
27/08/2023 20:00,389,69,0,27/08/2023,20:00:00
27/08/2023 21:00,191,90,0,27/08/2023,21:00:00
27/08/2023 22:00,161,97,0,27/08/2023,22:00:00
27/08/2023 23:00,126,95,0,27/08/2023,23:00:00
28/08/2023 00:00,82,107,0,28/08/2023,00:00:00
28/08/2023 01:00,56,101,0,28/08/2023,01:00:00
28/08/2023 02:00,29,98,0,28/08/2023,02:00:00
28/08/2023 03:00,4,111,0,28/08/2023,03:00:00
28/08/2023 04:00,46,96,0,28/08/2023,04:00:00
28/08/2023 05:00,113,102,0,28/08/2023,05:00:00
28/08/2023 06:00,265,102,0,28/08/2023,06:00:00
28/08/2023 07:00,358,104,0,28/08/2023,07:00:00
28/08/2023 08:00,462,99,0,28/08/2023,08:00:00
28/08/2023 09:00,646,94,0,28/08/2023,09:00:00
28/08/2023 10:00,687,91,0,28/08/2023,10:00:00
28/08/2023 11:00,685,91,0,28/08/2023,11:00:00
28/08/2023 12:00,583,95,0,28/08/2023,12:00:00
28/08/2023 13:00,530,95,0,28/08/2023,13:00:00
28/08/2023 14:00,538,98,0,28/08/2023,14:00:00
28/08/2023 15:00,532,92,0,28/08/2023,15:00:00
28/08/2023 16:00,537,98,0,28/08/2023,16:00:00
28/08/2023 17:00,485,101,0,28/08/2023,17:00:00
28/08/2023 18:00,516,100,0,28/08/2023,18:00:00
28/08/2023 19:00,427,100,0,28/08/2023,19:00:00
28/08/2023 20:00,245,96,0,28/08/2023,20:00:00
28/08/2023 21:00,165,99,0,28/08/2023,21:00:00
28/08/2023 22:00,141,99,0,28/08/2023,22:00:00
28/08/2023 23:00,113,98,0,28/08/2023,23:00:00
29/08/2023 00:00,55,99,0,29/08/2023,00:00:00
29/08/2023 01:00,14,96,0,29/08/2023,01:00:00
29/08/2023 02:00,15,97,0,29/08/2023,02:00:00
29/08/2023 03:00,38,113,0,29/08/2023,03:00:00
29/08/2023 04:00,49,100,0,29/08/2023,04:00:00
29/08/2023 05:00,129,101,0,29/08/2023,05:00:00
29/08/2023 06:00,276,111,0,29/08/2023,06:00:00
29/08/2023 07:00,384,105,0,29/08/2023,07:00:00
29/08/2023 08:00,412,103,0,29/08/2023,08:00:00
29/08/2023 09:00,568,99,0,29/08/2023,09:00:00
29/08/2023 10:00,624,94,0,29/08/2023,10:00:00
29/08/2023 11:00,594,95,0,29/08/2023,11:00:00
29/08/2023 12:00,517,98,0,29/08/2023,12:00:00
29/08/2023 13:00,515,106,0,29/08/2023,13:00:00
29/08/2023 14:00,400,100,0,29/08/2023,14:00:00
29/08/2023 15:00,492,100,0,29/08/2023,15:00:00
29/08/2023 16:00,530,102,0,29/08/2023,16:00:00
29/08/2023 17:00,585,102,0,29/08/2023,17:00:00
29/08/2023 18:00,496,103,0,29/08/2023,18:00:00
29/08/2023 19:00,466,81,0,29/08/2023,19:00:00
29/08/2023 20:00,287,56,0,29/08/2023,20:00:00
29/08/2023 21:00,145,71,0,29/08/2023,21:00:00
29/08/2023 22:00,141,90,0,29/08/2023,22:00:00
29/08/2023 23:00,131,94,0,29/08/2023,23:00:00
30/08/2023 00:00,68,93,0,30/08/2023,00:00:00
30/08/2023 01:00,35,99,0,30/08/2023,01:00:00
30/08/2023 02:00,25,103,0,30/08/2023,02:00:00
30/08/2023 03:00,34,100,0,30/08/2023,03:00:00
30/08/2023 04:00,51,108,0,30/08/2023,04:00:00
30/08/2023 05:00,132,98,0,30/08/2023,05:00:00
30/08/2023 06:00,303,104,0,30/08/2023,06:00:00
30/08/2023 07:00,420,104,0,30/08/2023,07:00:00
30/08/2023 08:00,483,100,0,30/08/2023,08:00:00
30/08/2023 09:00,706,97,0,30/08/2023,09:00:00
30/08/2023 10:00,788,94,0,30/08/2023,10:00:00
30/08/2023 11:00,658,98,0,30/08/2023,11:00:00
30/08/2023 12:00,513,103,0,30/08/2023,12:00:00
30/08/2023 13:00,511,107,0,30/08/2023,13:00:00
30/08/2023 14:00,434,104,0,30/08/2023,14:00:00
30/08/2023 15:00,497,107,0,30/08/2023,15:00:00
30/08/2023 16:00,528,105,0,30/08/2023,16:00:00
30/08/2023 17:00,527,104,0,30/08/2023,17:00:00
30/08/2023 18:00,448,106,0,30/08/2023,18:00:00
30/08/2023 19:00,375,99,0,30/08/2023,19:00:00
30/08/2023 20:00,210,97,0,30/08/2023,20:00:00
30/08/2023 21:00,162,93,0,30/08/2023,21:00:00
30/08/2023 22:00,150,99,0,30/08/2023,22:00:00
30/08/2023 23:00,105,91,0,30/08/2023,23:00:00
31/08/2023 00:00,65,102,0,31/08/2023,00:00:00
31/08/2023 01:00,30,96,0,31/08/2023,01:00:00
31/08/2023 02:00,29,103,0,31/08/2023,02:00:00
31/08/2023 03:00,28,88,0,31/08/2023,03:00:00
31/08/2023 04:00,53,103,0,31/08/2023,04:00:00
31/08/2023 05:00,99,109,0,31/08/2023,05:00:00
31/08/2023 06:00,283,105,0,31/08/2023,06:00:00
31/08/2023 07:00,295,105,0,31/08/2023,07:00:00
31/08/2023 08:00,322,99,0,31/08/2023,08:00:00
31/08/2023 09:00,256,101,0,31/08/2023,09:00:00
31/08/2023 10:00,402,99,0,31/08/2023,10:00:00
31/08/2023 11:00,341,101,0,31/08/2023,11:00:00
31/08/2023 12:00,222,105,0,31/08/2023,12:00:00
31/08/2023 13:00,293,92,0,31/08/2023,13:00:00
31/08/2023 14:00,196,93,0,31/08/2023,14:00:00
31/08/2023 15:00,275,97,0,31/08/2023,15:00:00
31/08/2023 16:00,218,100,0,31/08/2023,16:00:00
31/08/2023 17:00,231,104,0,31/08/2023,17:00:00
31/08/2023 18:00,329,101,0,31/08/2023,18:00:00
31/08/2023 19:00,279,96,0,31/08/2023,19:00:00
31/08/2023 20:00,199,99,0,31/08/2023,20:00:00
31/08/2023 21:00,112,90,0,31/08/2023,21:00:00
31/08/2023 22:00,133,94,0,31/08/2023,22:00:00
31/08/2023 23:00,132,98,0,31/08/2023,23:00:00
01/09/2023 00:00,37,96,0,01/09/2023,00:00:00
01/09/2023 01:00,32,95,0,01/09/2023,01:00:00
01/09/2023 02:00,28,95,0,01/09/2023,02:00:00
01/09/2023 03:00,31,95,0,01/09/2023,03:00:00
01/09/2023 04:00,50,95,0,01/09/2023,04:00:00
01/09/2023 05:00,126,98,0,01/09/2023,05:00:00
01/09/2023 06:00,228,106,0,01/09/2023,06:00:00
01/09/2023 07:00,204,99,0,01/09/2023,07:00:00
01/09/2023 08:00,246,100,0,01/09/2023,08:00:00
01/09/2023 09:00,248,98,0,01/09/2023,09:00:00
01/09/2023 10:00,222,98,0,01/09/2023,10:00:00
01/09/2023 11:00,234,98,0,01/09/2023,11:00:00
01/09/2023 12:00,208,95,0,01/09/2023,12:00:00
01/09/2023 13:00,203,106,0,01/09/2023,13:00:00
01/09/2023 14:00,172,102,0,01/09/2023,14:00:00
01/09/2023 15:00,198,102,0,01/09/2023,15:00:00
01/09/2023 16:00,183,99,0,01/09/2023,16:00:00
01/09/2023 17:00,211,96,0,01/09/2023,17:00:00
01/09/2023 18:00,188,101,0,01/09/2023,18:00:00
01/09/2023 19:00,225,97,0,01/09/2023,19:00:00
01/09/2023 20:00,235,92,0,01/09/2023,20:00:00
01/09/2023 21:00,209,93,0,01/09/2023,21:00:00
01/09/2023 22:00,161,99,0,01/09/2023,22:00:00
01/09/2023 23:00,155,100,0,01/09/2023,23:00:00
02/09/2023 00:00,133,107,0,02/09/2023,00:00:00
02/09/2023 01:00,65,96,0,02/09/2023,01:00:00
02/09/2023 02:00,50,102,0,02/09/2023,02:00:00
02/09/2023 03:00,33,98,0,02/09/2023,03:00:00
02/09/2023 04:00,33,99,0,02/09/2023,04:00:00
02/09/2023 05:00,98,101,0,02/09/2023,05:00:00
02/09/2023 06:00,216,106,0,02/09/2023,06:00:00
02/09/2023 07:00,222,103,0,02/09/2023,07:00:00
02/09/2023 08:00,237,97,0,02/09/2023,08:00:00
02/09/2023 09:00,169,99,0,02/09/2023,09:00:00
02/09/2023 10:00,165,92,0,02/09/2023,10:00:00
02/09/2023 11:00,217,93,0,02/09/2023,11:00:00
02/09/2023 12:00,163,99,0,02/09/2023,12:00:00
02/09/2023 13:00,151,101,0,02/09/2023,13:00:00
02/09/2023 14:00,158,99,0,02/09/2023,14:00:00
02/09/2023 15:00,173,100,0,02/09/2023,15:00:00
02/09/2023 16:00,123,101,0,02/09/2023,16:00:00
02/09/2023 17:00,122,98,0,02/09/2023,17:00:00
02/09/2023 18:00,138,99,0,02/09/2023,18:00:00
02/09/2023 19:00,162,91,0,02/09/2023,19:00:00
02/09/2023 20:00,162,94,0,02/09/2023,20:00:00
02/09/2023 21:00,130,92,0,02/09/2023,21:00:00
02/09/2023 22:00,127,92,0,02/09/2023,22:00:00
02/09/2023 23:00,124,97,0,02/09/2023,23:00:00
03/09/2023 00:00,126,102,0,03/09/2023,00:00:00
03/09/2023 01:00,74,102,0,03/09/2023,01:00:00
03/09/2023 02:00,36,102,0,03/09/2023,02:00:00
03/09/2023 03:00,42,103,0,03/09/2023,03:00:00
03/09/2023 04:00,51,100,0,03/09/2023,04:00:00
03/09/2023 05:00,82,93,0,03/09/2023,05:00:00
03/09/2023 06:00,188,104,0,03/09/2023,06:00:00
03/09/2023 07:00,197,101,0,03/09/2023,07:00:00
03/09/2023 08:00,186,102,0,03/09/2023,08:00:00
03/09/2023 09:00,183,95,0,03/09/2023,09:00:00
03/09/2023 10:00,177,89,0,03/09/2023,10:00:00
03/09/2023 11:00,136,90,0,03/09/2023,11:00:00
03/09/2023 12:00,172,95,0,03/09/2023,12:00:00
03/09/2023 13:00,141,94,0,03/09/2023,13:00:00
03/09/2023 14:00,98,67,0,03/09/2023,14:00:00
03/09/2023 15:00,111,64,0,03/09/2023,15:00:00
03/09/2023 16:00,68,63,0,03/09/2023,16:00:00
03/09/2023 17:00,,,0,03/09/2023,17:00:00
03/09/2023 18:00,,,0,03/09/2023,18:00:00
03/09/2023 19:00,,,0,03/09/2023,19:00:00
03/09/2023 20:00,,,0,03/09/2023,20:00:00
03/09/2023 21:00,,,0,03/09/2023,21:00:00
03/09/2023 22:00,,,0,03/09/2023,22:00:00
03/09/2023 23:00,,,0,03/09/2023,23:00:00
04/09/2023 00:00,,,0,04/09/2023,00:00:00
04/09/2023 01:00,,,0,04/09/2023,01:00:00
04/09/2023 02:00,,,0,04/09/2023,02:00:00
04/09/2023 03:00,,,0,04/09/2023,03:00:00
04/09/2023 04:00,,,0,04/09/2023,04:00:00
04/09/2023 05:00,,,0,04/09/2023,05:00:00
04/09/2023 06:00,,,0,04/09/2023,06:00:00
04/09/2023 07:00,,,0,04/09/2023,07:00:00
04/09/2023 08:00,,,0,04/09/2023,08:00:00
04/09/2023 09:00,,,0,04/09/2023,09:00:00
04/09/2023 10:00,,,0,04/09/2023,10:00:00
04/09/2023 11:00,,,0,04/09/2023,11:00:00
04/09/2023 12:00,,,0,04/09/2023,12:00:00
04/09/2023 13:00,,,0,04/09/2023,13:00:00
04/09/2023 14:00,,,0,04/09/2023,14:00:00
04/09/2023 15:00,,,0,04/09/2023,15:00:00
04/09/2023 16:00,,,0,04/09/2023,16:00:00
04/09/2023 17:00,,,0,04/09/2023,17:00:00
04/09/2023 18:00,,,0,04/09/2023,18:00:00
04/09/2023 19:00,,,0,04/09/2023,19:00:00
04/09/2023 20:00,,,0,04/09/2023,20:00:00
04/09/2023 21:00,,,0,04/09/2023,21:00:00
04/09/2023 22:00,,,0,04/09/2023,22:00:00
04/09/2023 23:00,,,0,04/09/2023,23:00:00
05/09/2023 00:00,,,0,05/09/2023,00:00:00
05/09/2023 01:00,,,0,05/09/2023,01:00:00
05/09/2023 02:00,,,0,05/09/2023,02:00:00
05/09/2023 03:00,,,0,05/09/2023,03:00:00
05/09/2023 04:00,,,0,05/09/2023,04:00:00
05/09/2023 05:00,,,0,05/09/2023,05:00:00
05/09/2023 06:00,,,0,05/09/2023,06:00:00
05/09/2023 07:00,,,0,05/09/2023,07:00:00
05/09/2023 08:00,,,0,05/09/2023,08:00:00
05/09/2023 09:00,,,0,05/09/2023,09:00:00
05/09/2023 10:00,,,0,05/09/2023,10:00:00
05/09/2023 11:00,,,0,05/09/2023,11:00:00
05/09/2023 12:00,,,0,05/09/2023,12:00:00
05/09/2023 13:00,,,0,05/09/2023,13:00:00
05/09/2023 14:00,,,0,05/09/2023,14:00:00
05/09/2023 15:00,,,0,05/09/2023,15:00:00
05/09/2023 16:00,,,0,05/09/2023,16:00:00
05/09/2023 17:00,,,0,05/09/2023,17:00:00
05/09/2023 18:00,,,0,05/09/2023,18:00:00
05/09/2023 19:00,,,0,05/09/2023,19:00:00
05/09/2023 20:00,,,0,05/09/2023,20:00:00
05/09/2023 21:00,,,0,05/09/2023,21:00:00
05/09/2023 22:00,,,0,05/09/2023,22:00:00
05/09/2023 23:00,,,0,05/09/2023,23:00:00
06/09/2023 00:00,,,0,06/09/2023,00:00:00
06/09/2023 01:00,,,0,06/09/2023,01:00:00
06/09/2023 02:00,,,0,06/09/2023,02:00:00
06/09/2023 03:00,,,0,06/09/2023,03:00:00
06/09/2023 04:00,,,0,06/09/2023,04:00:00
06/09/2023 05:00,,,0,06/09/2023,05:00:00
06/09/2023 06:00,,,0,06/09/2023,06:00:00
06/09/2023 07:00,,,0,06/09/2023,07:00:00
06/09/2023 08:00,,,0,06/09/2023,08:00:00
06/09/2023 09:00,,,0,06/09/2023,09:00:00
06/09/2023 10:00,,,0,06/09/2023,10:00:00
06/09/2023 11:00,,,0,06/09/2023,11:00:00
06/09/2023 12:00,,,0,06/09/2023,12:00:00
06/09/2023 13:00,,,0,06/09/2023,13:00:00
06/09/2023 14:00,,,0,06/09/2023,14:00:00
06/09/2023 15:00,,,0,06/09/2023,15:00:00
06/09/2023 16:00,,,0,06/09/2023,16:00:00
06/09/2023 17:00,,,0,06/09/2023,17:00:00
06/09/2023 18:00,,,0,06/09/2023,18:00:00
06/09/2023 19:00,,,0,06/09/2023,19:00:00
06/09/2023 20:00,,,0,06/09/2023,20:00:00
06/09/2023 21:00,,,0,06/09/2023,21:00:00
06/09/2023 22:00,,,0,06/09/2023,22:00:00
06/09/2023 23:00,,,0,06/09/2023,23:00:00
07/09/2023 00:00,38,102,0,07/09/2023,00:00:00
07/09/2023 01:00,19,91,0,07/09/2023,01:00:00
07/09/2023 02:00,26,95,0,07/09/2023,02:00:00
07/09/2023 03:00,30,99,0,07/09/2023,03:00:00
07/09/2023 04:00,62,101,0,07/09/2023,04:00:00
07/09/2023 05:00,112,103,0,07/09/2023,05:00:00
07/09/2023 06:00,258,100,0,07/09/2023,06:00:00
07/09/2023 07:00,402,104,0,07/09/2023,07:00:00
07/09/2023 08:00,398,99,0,07/09/2023,08:00:00
07/09/2023 09:00,524,95,0,07/09/2023,09:00:00
07/09/2023 10:00,525,96,0,07/09/2023,10:00:00
07/09/2023 11:00,474,94,0,07/09/2023,11:00:00
07/09/2023 12:00,558,93,0,07/09/2023,12:00:00
07/09/2023 13:00,525,103,0,07/09/2023,13:00:00
07/09/2023 14:00,540,104,0,07/09/2023,14:00:00
07/09/2023 15:00,580,101,0,07/09/2023,15:00:00
07/09/2023 16:00,594,102,0,07/09/2023,16:00:00
07/09/2023 17:00,580,104,0,07/09/2023,17:00:00
07/09/2023 18:00,566,101,0,07/09/2023,18:00:00
07/09/2023 19:00,538,102,0,07/09/2023,19:00:00
07/09/2023 20:00,386,88,0,07/09/2023,20:00:00
07/09/2023 21:00,175,93,0,07/09/2023,21:00:00
07/09/2023 22:00,163,91,0,07/09/2023,22:00:00
07/09/2023 23:00,119,99,0,07/09/2023,23:00:00
08/09/2023 00:00,70,92,1,08/09/2023,00:00:00
08/09/2023 01:00,39,96,1,08/09/2023,01:00:00
08/09/2023 02:00,26,101,1,08/09/2023,02:00:00
08/09/2023 03:00,37,94,1,08/09/2023,03:00:00
08/09/2023 04:00,47,89,1,08/09/2023,04:00:00
08/09/2023 05:00,106,99,1,08/09/2023,05:00:00
08/09/2023 06:00,226,103,1,08/09/2023,06:00:00
08/09/2023 07:00,368,101,1,08/09/2023,07:00:00
08/09/2023 08:00,530,101,1,08/09/2023,08:00:00
08/09/2023 09:00,632,102,1,08/09/2023,09:00:00
08/09/2023 10:00,721,97,1,08/09/2023,10:00:00
08/09/2023 11:00,700,95,1,08/09/2023,11:00:00
08/09/2023 12:00,589,96,1,08/09/2023,12:00:00
08/09/2023 13:00,535,96,1,08/09/2023,13:00:00
08/09/2023 14:00,471,96,1,08/09/2023,14:00:00
08/09/2023 15:00,426,91,1,08/09/2023,15:00:00
08/09/2023 16:00,429,99,1,08/09/2023,16:00:00
08/09/2023 17:00,443,97,1,08/09/2023,17:00:00
08/09/2023 18:00,388,96,1,08/09/2023,18:00:00
08/09/2023 19:00,316,96,1,08/09/2023,19:00:00
